visit_id,property_id,owner_id,user_name,user_email,user_phone,scheduled_time,status,notes,created_at
VST1733,PROP1521,OWN1051,Hemani Deo,hemanideo72@yahoo.co.in,+91-981344862,2026-08-18 10:00 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:26
VST1734,PROP1990,OWN1235,Yahvi Naidu,yahvinaidu12@outlook.com,+91-743204410,2026-08-02 05:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:39
VST1735,PROP1403,OWN1081,Omisha Walla,omishawalla54@gmail.com,+91-957232974,2026-07-08 02:00 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:49
VST1736,PROP1514,OWN1142,Hredhaan Bakshi,hredhaanbakshi90@gmail.com,+91-861965156,2026-07-13 10:00 AM,CANCELLED,Visiting with family.,2026-07-21 06:47:14
VST1737,PROP1231,OWN1078,Ryan Loke,ryanloke60@yahoo.co.in,+91-928422816,2026-08-05 10:00 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:27
VST1738,PROP1984,OWN1117,Zashil Dhingra,zashildhingra40@yahoo.co.in,+91-930501644,2026-08-10 04:00 PM,CANCELLED,Looking for urgent possession.,2026-07-21 06:48:30
VST1739,PROP1338,OWN1230,Samar Bali,samarbali26@outlook.com,+91-797573396,2026-07-12 11:30 AM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:02
VST1740,PROP1820,OWN1104,Lopa Khanna,lopakhanna49@gmail.com,+91-980303981,2026-07-21 11:30 AM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:43
VST1741,PROP1672,OWN1290,Champak Raj,champakraj50@gmail.com,+91-784804948,2026-07-14 05:30 PM,CANCELLED,Interested in weekend morning visit.,2026-07-21 06:49:02
VST1742,PROP1189,OWN1163,Chatura Arya,chaturaarya13@gmail.com,+91-865571528,2026-08-04 04:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:32
VST1743,PROP1957,OWN1141,Umang Pillai,umangpillai34@gmail.com,+91-727655789,2026-08-05 11:30 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:13
VST1744,PROP1632,OWN1137,Rishi Menon,rishimenon82@outlook.com,+91-940992396,2026-07-17 05:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:49:06
VST1745,PROP1027,OWN1184,Rachit Ghose,rachitghose98@gmail.com,+91-827996802,2026-08-04 05:30 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:22
VST1746,PROP1730,OWN1192,Priya Mallick,priyamallick59@gmail.com,+91-873598657,2026-07-24 11:30 AM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:23
VST1747,PROP1034,OWN1210,Abdul Narayanan,abdulnarayanan44@gmail.com,+91-839870720,2026-07-18 06:30 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:49:00
VST1748,PROP1776,OWN1105,Mitesh Naidu,miteshnaidu32@gmail.com,+91-892820305,2026-07-26 04:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:40
VST1749,PROP1909,OWN1127,Vritti Parmar,vrittiparmar61@yahoo.co.in,+91-791594977,2026-06-25 06:30 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:32
VST1750,PROP1321,OWN1202,Qarin Verma,qarinverma83@outlook.com,+91-981962094,2026-06-25 05:30 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:08
VST1751,PROP1806,OWN1020,Netra Chanda,netrachanda23@outlook.com,+91-871324136,2026-07-11 10:00 AM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:54
VST1752,PROP1532,OWN1276,Garima Patel,garimapatel15@yahoo.co.in,+91-961995659,2026-07-08 05:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:49:02
VST1753,PROP1195,OWN1150,Aditya Contractor,adityacontractor60@yahoo.co.in,+91-848374806,2026-07-31 04:00 PM,CONFIRMED,Visiting with family.,2026-07-21 06:48:01
VST1754,PROP1628,OWN1028,Balveer Nagi,balveernagi76@outlook.com,+91-772220513,2026-07-13 06:30 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:43
VST1755,PROP1513,OWN1058,Libni Kunda,libnikunda84@gmail.com,+91-983337520,2026-07-23 11:30 AM,PENDING,Visiting with family.,2026-07-21 06:47:41
VST1756,PROP1462,OWN1013,Yoshita Trivedi,yoshitatrivedi68@gmail.com,+91-937102854,2026-07-17 04:00 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:13
VST1757,PROP1709,OWN1084,Ekani Varkey,ekanivarkey25@outlook.com,+91-725322958,2026-06-25 06:30 PM,PENDING,Visiting with family.,2026-07-21 06:47:19
VST1758,PROP1088,OWN1269,Dominic Kade,dominickade59@outlook.com,+91-978674708,2026-07-31 05:30 PM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:48:40
VST1759,PROP1564,OWN1195,Hemang Jha,hemangjha31@gmail.com,+91-885898994,2026-07-23 06:30 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:32
VST1760,PROP1890,OWN1075,Ekbal Dube,ekbaldube16@gmail.com,+91-851347409,2026-06-22 02:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:34
VST1761,PROP1296,OWN1093,Gagan Borah,gaganborah26@gmail.com,+91-710474177,2026-06-24 05:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:43
VST1762,PROP1470,OWN1255,Vedant Kuruvilla,vedantkuruvilla79@yahoo.co.in,+91-791602221,2026-07-15 04:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:02
VST1763,PROP1676,OWN1244,Rachita Mutti,rachitamutti62@yahoo.co.in,+91-820657547,2026-06-22 05:30 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:28
VST1764,PROP1904,OWN1281,Dev Bath,devbath89@yahoo.co.in,+91-984832912,2026-08-02 11:30 AM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:16
VST1765,PROP1057,OWN1179,Bimala Mitra,bimalamitra28@gmail.com,+91-799522760,2026-07-27 05:30 PM,COMPLETED,Visiting with family.,2026-07-21 06:47:41
VST1766,PROP1340,OWN1045,Lakshmi Rana,lakshmirana23@gmail.com,+91-833924094,2026-08-09 11:30 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:11
VST1767,PROP1677,OWN1294,Thomas Deshpande,thomasdeshpande32@outlook.com,+91-887707540,2026-08-04 02:00 PM,CANCELLED,Interested in weekend morning visit.,2026-07-21 06:48:43
VST1768,PROP1787,OWN1154,Maanas Misra,maanasmisra57@yahoo.co.in,+91-819082067,2026-07-31 04:00 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:57
VST1769,PROP1300,OWN1242,Advay Dhaliwal,advaydhaliwal25@gmail.com,+91-946831833,2026-06-28 02:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:47:08
VST1770,PROP1215,OWN1108,Frederick Mody,frederickmody17@outlook.com,+91-786687590,2026-07-03 06:30 PM,CANCELLED,Looking for urgent possession.,2026-07-21 06:48:36
VST1771,PROP1090,OWN1248,Siddharth Sachar,siddharthsachar98@outlook.com,+91-948545627,2026-08-14 04:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:50
VST1772,PROP1266,OWN1270,Naveen Gour,naveengour89@outlook.com,+91-827409802,2026-07-04 05:30 PM,PENDING,Looking for urgent possession.,2026-07-21 06:48:48
VST1773,PROP1747,OWN1255,Ishwar Golla,ishwargolla33@yahoo.co.in,+91-941235369,2026-07-31 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:16
VST1774,PROP1002,OWN1061,Triya Bora,triyabora69@gmail.com,+91-925827722,2026-07-08 06:30 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:16
VST1775,PROP1425,OWN1212,Rudra Sur,rudrasur52@gmail.com,+91-885217695,2026-08-17 06:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:50
VST1776,PROP1207,OWN1145,Harish Mane,harishmane18@yahoo.co.in,+91-850303435,2026-07-28 05:30 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:48:56
VST1777,PROP1117,OWN1171,Vedika Seshadri,vedikaseshadri60@yahoo.co.in,+91-986359356,2026-07-10 05:30 PM,CANCELLED,Wants to check parking space and metro distance.,2026-07-21 06:48:27
VST1778,PROP1199,OWN1170,Janya Mutti,janyamutti96@yahoo.co.in,+91-873686372,2026-08-17 10:00 AM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:28
VST1779,PROP1160,OWN1236,Yatin Kant,yatinkant52@outlook.com,+91-865559839,2026-08-02 06:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:24
VST1780,PROP1307,OWN1290,Jagvi Desai,jagvidesai96@outlook.com,+91-884514623,2026-07-31 05:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:47
VST1781,PROP1702,OWN1170,Turvi Sehgal,turvisehgal18@yahoo.co.in,+91-747642707,2026-07-12 10:00 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:44
VST1782,PROP1642,OWN1274,Parth Bumb,parthbumb83@gmail.com,+91-962286700,2026-08-10 11:30 AM,PENDING,Visiting with family.,2026-07-21 06:48:51
VST1783,PROP1723,OWN1162,Ronith Lall,ronithlall14@outlook.com,+91-865548633,2026-08-04 10:00 AM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:23
VST1784,PROP1381,OWN1232,Anirudh Tripathi,anirudhtripathi37@yahoo.co.in,+91-950576475,2026-07-28 11:30 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:45
VST1785,PROP1797,OWN1104,Simon Bansal,simonbansal66@gmail.com,+91-913346688,2026-07-24 04:00 PM,CANCELLED,Wants to check parking space and metro distance.,2026-07-21 06:48:13
VST1786,PROP1195,OWN1175,Manthan Pau,manthanpau77@yahoo.co.in,+91-853934556,2026-07-14 11:30 AM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:54
VST1787,PROP1842,OWN1265,Krish Shetty,krishshetty26@outlook.com,+91-714905998,2026-07-21 04:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:47:18
VST1788,PROP1119,OWN1003,Yadavi Anne,yadavianne15@yahoo.co.in,+91-989763928,2026-07-30 10:00 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:49
VST1789,PROP1106,OWN1267,Yoshita Dey,yoshitadey49@outlook.com,+91-787518768,2026-07-17 02:00 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:29
VST1790,PROP1329,OWN1103,Veda Parmer,vedaparmer46@gmail.com,+91-881440849,2026-06-23 02:00 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:39
VST1791,PROP1121,OWN1140,Dev Lalla,devlalla30@gmail.com,+91-825362614,2026-07-13 10:00 AM,CANCELLED,Looking for urgent possession.,2026-07-21 06:47:13
VST1792,PROP1527,OWN1053,Zarna Patel,zarnapatel79@gmail.com,+91-883734610,2026-07-14 02:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:58
VST1793,PROP1824,OWN1146,Balveer Naik,balveernaik41@outlook.com,+91-719562056,2026-06-27 02:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:49:04
VST1794,PROP1554,OWN1228,Adya Ghosh,adyaghosh26@gmail.com,+91-773181059,2026-07-13 06:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:53
VST1795,PROP1056,OWN1045,Zansi Krishnamurthy,zansikrishnamurthy60@yahoo.co.in,+91-790010054,2026-07-13 05:30 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:56
VST1796,PROP1717,OWN1229,Ira Pai,irapai55@outlook.com,+91-854604858,2026-07-20 11:30 AM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:05
VST1797,PROP1829,OWN1274,Yachana Dewan,yachanadewan69@gmail.com,+91-927689263,2026-07-17 10:00 AM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:35
VST1798,PROP1480,OWN1050,Siddharth Doctor,siddharthdoctor49@yahoo.co.in,+91-996492401,2026-07-02 06:30 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:51
VST1799,PROP1238,OWN1115,Victor Sachdeva,victorsachdeva88@gmail.com,+91-858781345,2026-08-08 04:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:34
VST1800,PROP1339,OWN1167,Varenya Srinivas,varenyasrinivas72@yahoo.co.in,+91-718773168,2026-07-03 04:00 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:27
VST1801,PROP1473,OWN1088,Anthony Kohli,anthonykohli54@yahoo.co.in,+91-987132010,2026-06-23 11:30 AM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:16
VST1802,PROP1838,OWN1055,Krish Vala,krishvala81@yahoo.co.in,+91-919519256,2026-06-23 02:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:16
VST1803,PROP1605,OWN1212,Ojas Kuruvilla,ojaskuruvilla89@gmail.com,+91-783544472,2026-08-15 11:30 AM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:48:09
VST1804,PROP1068,OWN1175,Anirudh Mander,anirudhmander98@gmail.com,+91-967867771,2026-08-16 04:00 PM,PENDING,Visiting with family.,2026-07-21 06:47:33
VST1805,PROP1558,OWN1121,Vasatika Garde,vasatikagarde94@gmail.com,+91-920454809,2026-07-04 06:30 PM,CANCELLED,Looking for urgent possession.,2026-07-21 06:47:57
VST1806,PROP1857,OWN1250,Qabil Vaidya,qabilvaidya85@gmail.com,+91-972130518,2026-07-06 02:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:34
VST1807,PROP1181,OWN1158,Sudiksha Biswas,sudikshabiswas18@yahoo.co.in,+91-924595457,2026-07-04 06:30 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:54
VST1808,PROP1336,OWN1254,Amol Jain,amoljain94@outlook.com,+91-722151134,2026-07-22 11:30 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:57
VST1809,PROP1925,OWN1001,Mason Char,masonchar94@gmail.com,+91-770797197,2026-07-01 05:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:56
VST1810,PROP1592,OWN1229,Yahvi Dalal,yahvidalal36@gmail.com,+91-952493026,2026-06-26 02:00 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:27
VST1811,PROP1312,OWN1223,Raagini Vig,raaginivig54@outlook.com,+91-788212291,2026-07-16 10:00 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:52
VST1812,PROP1414,OWN1066,Veer Subramaniam,veersubramaniam17@yahoo.co.in,+91-883670115,2026-08-07 10:00 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:53
VST1813,PROP1841,OWN1184,Pavani Desai,pavanidesai46@gmail.com,+91-741573535,2026-07-06 04:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:39
VST1814,PROP1641,OWN1163,Bhanumati Rege,bhanumatirege58@outlook.com,+91-861212793,2026-07-06 04:00 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:47:08
VST1815,PROP1178,OWN1244,Jacob Venkatesh,jacobvenkatesh34@gmail.com,+91-961619474,2026-06-21 02:00 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:26
VST1816,PROP1296,OWN1065,Nilima Pathak,nilimapathak11@gmail.com,+91-797025331,2026-06-27 10:00 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:59
VST1817,PROP1674,OWN1224,Advika Wason,advikawason20@gmail.com,+91-796200382,2026-07-16 04:00 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:51
VST1818,PROP1619,OWN1218,Mekhala Jani,mekhalajani33@outlook.com,+91-878372512,2026-07-15 04:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:42
VST1819,PROP1394,OWN1182,Praneel Prabhakar,praneelprabhakar33@gmail.com,+91-891144449,2026-07-24 10:00 AM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:06
VST1820,PROP1243,OWN1257,Hemangini Rao,hemanginirao62@yahoo.co.in,+91-987356703,2026-08-04 02:00 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:50
VST1821,PROP1582,OWN1248,Victor Sekhon,victorsekhon57@outlook.com,+91-787882357,2026-08-06 04:00 PM,CANCELLED,Interested in weekend morning visit.,2026-07-21 06:49:01
VST1822,PROP1146,OWN1270,Tanish Trivedi,tanishtrivedi69@yahoo.co.in,+91-920500470,2026-07-15 05:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:47:48
VST1823,PROP1252,OWN1242,Naveen Ramachandran,naveenramachandran94@outlook.com,+91-920479977,2026-08-17 06:30 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:08
VST1824,PROP1320,OWN1028,Maanav Sinha,maanavsinha78@yahoo.co.in,+91-772930506,2026-08-15 04:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:00
VST1825,PROP1588,OWN1170,Adya Kapadia,adyakapadia55@yahoo.co.in,+91-848816900,2026-07-13 11:30 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:21
VST1826,PROP1768,OWN1156,Nandini Verma,nandiniverma82@outlook.com,+91-818243352,2026-07-08 06:30 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:49:03
VST1827,PROP1587,OWN1027,Parth Talwar,parthtalwar47@outlook.com,+91-993794410,2026-07-17 10:00 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:32
VST1828,PROP1130,OWN1259,Robert Bandi,robertbandi45@gmail.com,+91-827789051,2026-08-07 05:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:48:09
VST1829,PROP1015,OWN1058,Omkaar Banik,omkaarbanik32@outlook.com,+91-930285078,2026-07-12 06:30 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:26
VST1830,PROP1268,OWN1121,Gabriel Majumdar,gabrielmajumdar33@yahoo.co.in,+91-914441335,2026-08-06 02:00 PM,CANCELLED,Wants to check parking space and metro distance.,2026-07-21 06:47:50
VST1831,PROP1610,OWN1079,Nidra Iyer,nidraiyer62@yahoo.co.in,+91-841936764,2026-07-22 06:30 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:36
VST1832,PROP1172,OWN1108,Gautam Mane,gautammane54@outlook.com,+91-796202825,2026-08-03 02:00 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:15
VST1833,PROP1054,OWN1086,Idika Malhotra,idikamalhotra61@yahoo.co.in,+91-850448811,2026-07-04 04:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:49:03
VST1834,PROP1240,OWN1195,Netra Agrawal,netraagrawal59@outlook.com,+91-845248951,2026-07-06 11:30 AM,PENDING,Requested callback prior to arrival.,2026-07-21 06:47:56
VST1835,PROP1013,OWN1148,Elijah Thakur,elijahthakur58@yahoo.co.in,+91-952371009,2026-07-08 05:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:49:01
VST1836,PROP1100,OWN1273,Zashil Savant,zashilsavant55@outlook.com,+91-891937985,2026-08-17 06:30 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:15
VST1837,PROP1277,OWN1137,Harinakshi Shanker,harinakshishanker42@gmail.com,+91-988406887,2026-07-31 04:00 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:55
VST1838,PROP1768,OWN1124,Vasatika Dada,vasatikadada96@outlook.com,+91-936162482,2026-07-06 05:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:53
VST1839,PROP1185,OWN1161,Victor Mutti,victormutti11@outlook.com,+91-911137651,2026-07-15 10:00 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:50
VST1840,PROP1538,OWN1054,Adya Kothari,adyakothari67@outlook.com,+91-839449560,2026-07-08 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:55
VST1841,PROP1035,OWN1013,Faqid Gokhale,faqidgokhale21@outlook.com,+91-789743930,2026-07-19 06:30 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:50
VST1842,PROP1974,OWN1063,Qadim Gupta,qadimgupta25@outlook.com,+91-791159552,2026-07-20 11:30 AM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:47:31
VST1843,PROP1580,OWN1095,Alka Jhaveri,alkajhaveri99@gmail.com,+91-744002147,2026-07-04 02:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:48:48
VST1844,PROP1655,OWN1233,Nachiket Chhabra,nachiketchhabra64@yahoo.co.in,+91-999600963,2026-06-28 02:00 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:17
VST1845,PROP1284,OWN1032,Abeer Basak,abeerbasak59@yahoo.co.in,+91-818060935,2026-08-10 02:00 PM,CANCELLED,Visiting with family.,2026-07-21 06:47:52
VST1846,PROP1183,OWN1226,Waida Maharaj,waidamaharaj72@gmail.com,+91-791913332,2026-07-20 04:00 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:49:06
VST1847,PROP1112,OWN1074,Mitali Kapadia,mitalikapadia65@outlook.com,+91-792405160,2026-08-05 06:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:23
VST1848,PROP1733,OWN1133,Vanya Zachariah,vanyazachariah14@gmail.com,+91-719450582,2026-06-22 05:30 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:49
VST1849,PROP1020,OWN1255,Tanvi Dara,tanvidara93@gmail.com,+91-910116452,2026-08-01 10:00 AM,COMPLETED,Visiting with family.,2026-07-21 06:48:03
VST1850,PROP1156,OWN1169,Advik Kade,advikkade83@yahoo.co.in,+91-779173535,2026-07-13 06:30 PM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:47:20
VST1851,PROP1490,OWN1224,Aashi Grover,aashigrover18@yahoo.co.in,+91-940312650,2026-07-23 10:00 AM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:47:36
VST1852,PROP1838,OWN1247,Hemal Pau,hemalpau82@gmail.com,+91-958173202,2026-07-02 02:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:58
VST1853,PROP1057,OWN1047,Kashish Patla,kashishpatla78@yahoo.co.in,+91-820798726,2026-08-11 04:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:47:41
VST1854,PROP1664,OWN1104,Karan Karnik,karankarnik80@gmail.com,+91-761561575,2026-08-08 06:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:34
VST1855,PROP1400,OWN1055,Rachana Raj,rachanaraj98@outlook.com,+91-875297400,2026-07-02 10:00 AM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:44
VST1856,PROP1753,OWN1098,Urvashi Andra,urvashiandra14@gmail.com,+91-713404379,2026-07-01 06:30 PM,CANCELLED,Wants to check parking space and metro distance.,2026-07-21 06:48:07
VST1857,PROP1501,OWN1200,Vidhi Mital,vidhimital79@gmail.com,+91-951302939,2026-07-06 04:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:51
VST1858,PROP1990,OWN1009,Mitali Chaudhary,mitalichaudhary53@gmail.com,+91-755327823,2026-08-01 06:30 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:15
VST1859,PROP1217,OWN1268,Vamakshi Char,vamakshichar96@yahoo.co.in,+91-929992217,2026-07-17 06:30 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:48
VST1860,PROP1038,OWN1073,Jagvi Kurian,jagvikurian93@yahoo.co.in,+91-773246028,2026-07-11 05:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:57
VST1861,PROP1665,OWN1067,Rushil Yohannan,rushilyohannan32@gmail.com,+91-916705248,2026-07-01 02:00 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:41
VST1862,PROP1468,OWN1088,Ekta Uppal,ektauppal18@outlook.com,+91-725324937,2026-07-20 04:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:48:36
VST1863,PROP1226,OWN1033,Lakshmi Mangat,lakshmimangat64@gmail.com,+91-863956682,2026-07-18 02:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:49:02
VST1864,PROP1590,OWN1280,Geetika Sama,geetikasama51@gmail.com,+91-716118522,2026-07-28 05:30 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:16
VST1865,PROP1124,OWN1141,Fariq Edwin,fariqedwin63@gmail.com,+91-759650807,2026-07-11 05:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:45
VST1866,PROP1948,OWN1298,Amara Rana,amararana27@gmail.com,+91-794851724,2026-07-07 05:30 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:01
VST1867,PROP1017,OWN1250,Shravya Sachdev,shravyasachdev10@gmail.com,+91-734080385,2026-07-01 10:00 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:50
VST1868,PROP1909,OWN1146,Wahab Krishnamurthy,wahabkrishnamurthy98@yahoo.co.in,+91-827031212,2026-08-16 11:30 AM,CONFIRMED,Visiting with family.,2026-07-21 06:48:32
VST1869,PROP1536,OWN1231,Shivansh Ganesan,shivanshganesan40@yahoo.co.in,+91-791945021,2026-07-14 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:19
VST1870,PROP1735,OWN1256,Chatura Bal,chaturabal21@outlook.com,+91-950426348,2026-08-06 02:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:48:10
VST1871,PROP1242,OWN1099,Hemang Lala,hemanglala77@gmail.com,+91-793070162,2026-07-28 02:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:18
VST1872,PROP1520,OWN1113,Dayamai Karnik,dayamaikarnik90@yahoo.co.in,+91-937931877,2026-07-05 02:00 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:42
VST1873,PROP1816,OWN1077,Karan Vyas,karanvyas70@outlook.com,+91-833665782,2026-08-10 11:30 AM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:47:11
VST1874,PROP1056,OWN1187,Eshana Soni,eshanasoni36@yahoo.co.in,+91-843739891,2026-07-19 02:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:52
VST1875,PROP1045,OWN1054,Sai Deshmukh,saideshmukh16@outlook.com,+91-933607235,2026-08-18 11:30 AM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:31
VST1876,PROP1528,OWN1060,Tanmayi Saran,tanmayisaran40@gmail.com,+91-969702849,2026-07-22 05:30 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:24
VST1877,PROP1204,OWN1167,Idika Subramaniam,idikasubramaniam24@gmail.com,+91-840572391,2026-07-23 10:00 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:44
VST1878,PROP1891,OWN1103,Darika Pau,darikapau38@yahoo.co.in,+91-773215242,2026-07-15 05:30 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:47:26
VST1879,PROP1149,OWN1111,Aadi Virk,aadivirk68@outlook.com,+91-761986593,2026-08-08 02:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:49
